order_id,customer_id,customer_name,customer_email,customer_phone,product_id,product_name,product_category,product_price,quantity,order_date,shipping_address,shipping_city,shipping_state,shipping_zip,total_price,payment_status,order_status,discount,sales_tax,promo_code
631,631,Jacob Murphy,arthur16@example.net,+1-288-821-6420x04020,3,T-shirt,Apparel,19.99,1,2025-07-25,"111 Ivan Stravenue
New Patricia, CT 23960",Foxfurt,New Jersey,03093,14.679771663335808,Pending,Shipped,0.2656442389526858,0.8359445507012702,than
632,632,Scott Bailey,juanedwards@example.net,(335)304-8080,4,Headphones,Electronics,59.99,1,2025-01-30,"8960 Shelby Ridges Suite 380
New Pamela, OK 28029",Blairburgh,Utah,18767,45.704367860317305,Pending,Pending,0.23813355792103175,4.212883269513723,
633,633,Amanda York,xhanson@example.com,(236)575-7313x42116,1,Laptop,Electronics,799.99,5,2025-06-05,"PSC 4474, Box 0905
APO AE 42482",Danielleberg,North Dakota,88062,3193.1570753748147,Failed,Pending,0.20170075241570154,269.7611161195805,
634,634,Joseph Baker,kaylajenkins@example.net,905.970.0156x16361,3,T-shirt,Apparel,19.99,4,2025-05-04,"0296 Mitchell Ramp
Port Tiffany, IN 16523",North Travishaven,Texas,36341,71.51001498917014,Pending,Shipped,0.1056776514611036,3.87412515918173,
635,635,Madison Brown,afrost@example.net,+1-468-908-1050x3836,2,Smartphone,Electronics,499.99,4,2025-05-17,"5370 Myers Land
South Nichole, NH 20475",Joshuastad,Illinois,78345,1814.4451837680165,Failed,Shipped,0.09275926330125783,170.31510394693262,
636,636,Beth Burns,maryadams@example.org,(928)612-6758x43395,2,Smartphone,Electronics,499.99,3,2025-07-31,"861 Alyssa Corners Suite 617
New Johnshire, AS 05952",Port Heatherborough,Arkansas,15768,1172.9335719543046,Pending,Shipped,0.21802864593671564,99.10645977832435,
637,637,Paul Valdez,larrywood@example.org,(347)226-0078x10177,4,Headphones,Electronics,59.99,3,2025-05-21,"29783 Villegas Spur Suite 711
New Jeffrey, NH 11012",Larryburgh,Delaware,33071,156.96228113422293,Paid,Shipped,0.12784196735998818,13.050678443726921,strategy
638,638,Robert Rollins,samanthazamora@example.org,568-596-2917,4,Headphones,Electronics,59.99,3,2025-08-18,"2828 Lauren Neck Suite 575
North Calvin, VI 14851",Lake Keithport,Missouri,30419,127.45386459741256,Pending,Shipped,0.29180494194914397,11.8130272246321,
639,639,James Sanchez,jacobwallace@example.com,877-567-9346x9066,3,T-shirt,Apparel,19.99,4,2025-09-12,"31710 Campbell Motorway
West Michelle, VT 69461",Bartontown,Florida,21060,60.05731280338672,Pending,Cancelled,0.2489080439796557,5.548309413482903,
640,640,Joseph Williams,ehamilton@example.net,679.589.1646,4,Headphones,Electronics,59.99,1,2025-06-10,"401 Carroll Ways Apt. 681
Smithberg, TN 04256",North Joshua,Maryland,95288,48.64944765968662,Pending,Pending,0.18904071245729923,3.8478370386581013,
641,641,Terri Neal,carriewilliams@example.org,(277)346-9568,3,T-shirt,Apparel,19.99,4,2025-04-04,"016 Deleon Mountain Suite 991
Emilyshire, NV 08567",Lisabury,Louisiana,56172,56.09444411958917,Failed,Pending,0.2984686828465586,2.9443197624708186,
642,642,Jon Green,barnettjulie@example.net,(536)798-6379x007,3,T-shirt,Apparel,19.99,2,2025-08-15,"7288 Johnson Vista
Port Brooke, WV 58905",New Timothymouth,Alabama,40553,29.042854886253398,Paid,Pending,0.27356541054893946,2.8602508580895534,
643,643,Ashley Harris,gparrish@example.net,001-936-272-2939,4,Headphones,Electronics,59.99,2,2025-06-24,"34515 Todd Harbors
Reidland, IL 59049",Pattersonton,Kentucky,08997,102.62998080295914,Paid,Pending,0.14460759457443628,6.133012865074923,
644,644,Wendy Wilkinson,matthew76@example.org,954-871-3723,4,Headphones,Electronics,59.99,4,2025-10-16,"071 Brooke Underpass
Aguilarview, AZ 62639",Cynthiafurt,Rhode Island,39024,181.01939264413804,Paid,Shipped,0.24562680178305538,13.119705749494782,
645,645,Jesse Powell,john35@example.com,+1-540-431-9176x2494,4,Headphones,Electronics,59.99,4,2025-04-11,"862 Michael Viaduct Apt. 451
South Carlville, DE 86298",Lisahaven,South Dakota,73952,185.7266794439476,Pending,Cancelled,0.22600983728976662,16.734542727222216,
646,646,Jason Rasmussen,kirbyaaron@example.net,738.973.3602x557,4,Headphones,Electronics,59.99,3,2025-04-22,"820 Fuller Ridges
Brettton, NE 98370",Port Jasonville,New Jersey,78836,154.1722139566912,Failed,Pending,0.1433449243946703,12.838523814855558,
647,647,Brittany Ward,tim78@example.net,591-873-2395,4,Headphones,Electronics,59.99,4,2025-07-08,"71178 Love Brook
Arielside, OR 15851",New Tylerport,Kansas,57126,199.08054560238114,Failed,Shipped,0.17035945323228394,14.165054227446353,
648,648,Timothy Wong,curtissmith@example.net,(924)688-1531x3150,3,T-shirt,Apparel,19.99,1,2025-09-23,"16806 Jackson Divide
Melaniebury, GA 49876",Howardview,Tennessee,49010,14.299088759991223,Failed,Pending,0.2846879059534156,1.1378585527000746,
649,649,Kristin Lucas,karla48@example.org,+1-230-944-9875x6659,3,T-shirt,Apparel,19.99,2,2025-05-17,"57690 Dunlap Run
Johnbury, NM 25613",Port Sarahfort,Hawaii,84565,28.13619808786806,Paid,Pending,0.29624316938799244,1.547746245632742,
650,650,Tony Brown,carterchristina@example.com,328-466-5076x7329,4,Headphones,Electronics,59.99,5,2025-09-18,"USS Moore
FPO AA 06898",East Barbaraborough,Wisconsin,08018,222.26185870633404,Pending,Cancelled,0.25900363825192857,14.028373248492837,
651,651,Katherine Collins,pagerenee@example.com,247-896-4995x8411,1,Laptop,Electronics,799.99,5,2025-08-18,"668 Tammy Trail
West April, CO 33235",Jenniferfurt,Alaska,76379,3815.0557123938916,Pending,Cancelled,0.04622414970339844,347.02159080135505,
652,652,Jason Crane,jennifer20@example.org,001-897-236-2567x35520,2,Smartphone,Electronics,499.99,1,2025-09-13,"145 Christina Rapids
New Luke, NC 37772",Fernandezchester,West Virginia,56693,448.44340522749695,Paid,Shipped,0.10309525145003509,31.825590167543204,
653,653,Carrie Mcneil,slee@example.org,001-999-644-9509,2,Smartphone,Electronics,499.99,2,2025-01-24,"61987 Theresa Trail
North Ryanville, NV 49579",New Abigail,New Mexico,67477,727.6147293674568,Pending,Cancelled,0.2723707180469042,51.77594993781819,direction
654,654,Kyle Moore,rachel30@example.org,+1-314-410-3229x489,4,Headphones,Electronics,59.99,1,2025-08-21,"201 Mason Walks
Mendozamouth, ME 41173",Davisview,Kentucky,94726,51.20099164712708,Pending,Pending,0.146507890529637,3.0818318567556466,include
655,655,Joseph Hall,scottsusan@example.net,+1-248-215-0485x63013,1,Laptop,Electronics,799.99,5,2025-08-25,"508 Linda Stravenue Suite 562
Whitakerview, CO 23608",Rosshaven,Alabama,18225,2997.6887423327726,Pending,Shipped,0.2505684465223884,207.5871914640997,morning
656,656,Jason Hodge DVM,sharonharrington@example.net,(718)604-8828x01966,3,T-shirt,Apparel,19.99,4,2025-03-09,"76828 Blair Drive
Klinechester, AK 24491",Richardsonbury,Maryland,00795,60.24532852295813,Paid,Cancelled,0.24655667179892274,4.141756002633007,
657,657,Thomas Butler,andersenscott@example.com,+1-213-667-8641x971,1,Laptop,Electronics,799.99,1,2025-04-27,"741 Corey Branch
North Krystaltown, AL 74773",North Bradleyville,Vermont,06449,758.7104288983032,Paid,Shipped,0.05160010887848197,73.04964677836755,deep
658,658,Traci Peterson,zlee@example.net,874.409.1778,1,Laptop,Electronics,799.99,1,2025-05-12,"PSC 8964, Box 6446
APO AE 10914",North Normanport,Louisiana,72626,742.4153726347763,Pending,Cancelled,0.07196918382132739,56.68460185971317,
659,659,Hannah Reed,mmcgrath@example.org,536-866-1109x59740,1,Laptop,Electronics,799.99,5,2025-10-01,"157 Sanchez Parks Suite 668
Lake Brendaville, MN 39435",New Sarahfurt,Louisiana,88415,3372.425799910991,Failed,Cancelled,0.1568830110598905,277.2775693781771,accept
660,660,Theresa Maxwell,qwalker@example.org,(575)483-2922x18770,3,T-shirt,Apparel,19.99,5,2025-08-26,"09874 Graham Mountain
North Tashamouth, ND 98211",Thomashaven,Arizona,80689,79.17260476435611,Pending,Shipped,0.20787789130208992,4.813394010479732,
661,661,Cindy Peterson,torresstacie@example.org,(865)713-5932,4,Headphones,Electronics,59.99,4,2025-05-07,"USNS Fletcher
FPO AE 69482",New Lisa,Oregon,70689,235.0253030939133,Failed,Shipped,0.02056466455278669,20.983182304552066,
662,662,Tyler Cochran,petersjoseph@example.net,+1-867-725-8102,2,Smartphone,Electronics,499.99,4,2025-04-27,"24244 Nicholson Pines Apt. 521
South Jackieborough, PA 20637",New Craig,South Dakota,38360,1962.2866963422348,Pending,Shipped,0.018837028569454007,115.85625902122898,determine
663,663,Angela Mann,lindseyreynolds@example.com,625.910.9568x083,4,Headphones,Electronics,59.99,3,2025-01-10,"2574 Holden Station Apt. 497
Lake Katherinefurt, DE 33002",Lawrencefurt,Michigan,03922,166.74615531795854,Pending,Shipped,0.07347805013080762,9.658589162785557,entire
664,664,Robert Lewis,parkerryan@example.com,643.262.2991x30431,2,Smartphone,Electronics,499.99,4,2025-09-28,"026 Thompson Spurs Suite 496
Port Markstad, WY 69872",Tannerbury,Wyoming,47791,1807.8138095349602,Failed,Cancelled,0.09607501673285451,133.05829871097598,
665,665,Colleen Savage,zacharyclark@example.org,974-432-8678,2,Smartphone,Electronics,499.99,1,2025-02-22,"91824 Sean Forks Suite 680
Port Markview, WV 92681",New Tiffanyburgh,North Carolina,03753,402.6649160737611,Paid,Cancelled,0.19465406093369655,24.713787866027353,trouble
666,666,Bryan Raymond,xnelson@example.net,646.372.1162,1,Laptop,Electronics,799.99,2,2025-03-27,"044 Stone Forest
Thompsonport, NM 26036",Bradshawhaven,North Carolina,18086,1516.661408933746,Pending,Pending,0.052074770351037976,97.04249397763749,
667,667,Melissa Miller,edwardscory@example.net,740.417.6965,3,T-shirt,Apparel,19.99,4,2025-05-23,"9183 Watkins Mountains Apt. 103
Port Phillip, DE 99923",Lake Andrewstad,Wisconsin,84833,71.12343275744284,Pending,Cancelled,0.11051234670531708,6.929335093360189,
668,668,Patricia Roberts,stoutanthony@example.com,+1-317-878-6035,3,T-shirt,Apparel,19.99,1,2025-10-21,"3020 Heather Pine
West Taylor, NC 25692",Port David,Florida,08993,15.691320190309568,Pending,Cancelled,0.21504151124014162,1.2211827741092076,vote
669,669,Tina Daniel,lutzkeith@example.org,+1-679-834-8670,2,Smartphone,Electronics,499.99,3,2025-02-09,"03829 Monroe Underpass
Port Ellen, DC 29302",Leslieport,Indiana,89723,1233.699073496677,Pending,Pending,0.17751750135224226,113.09139457376563,
670,670,Jeremy Garner,cchristian@example.com,833.897.2632,4,Headphones,Electronics,59.99,1,2025-06-05,"5800 Gregory Fort
Collinschester, AZ 82746",Lake Johnside,West Virginia,06069,57.984259699894004,Paid,Cancelled,0.03343457743133845,3.7208726552719,
671,671,Michael Smith,stephanie82@example.net,775-333-8102x155,2,Smartphone,Electronics,499.99,4,2025-10-21,"57087 Ewing Spur
Craigburgh, ND 29413",South Michaelberg,Hawaii,39125,1993.8772025314477,Pending,Cancelled,0.003041459563467452,195.18716274694026,eye
672,672,Anita Smith,blackwellapril@example.org,894.682.9390x7503,2,Smartphone,Electronics,499.99,4,2025-04-16,"PSC 4447, Box 9107
APO AA 46289",Lake Benjaminberg,New Hampshire,60758,1924.8353470642762,Paid,Pending,0.03756307772941648,149.37800169709075,enough
673,673,Michelle Holmes,eric53@example.net,336-491-1647x4701,4,Headphones,Electronics,59.99,2,2025-07-08,"0575 Harris Underpass Apt. 925
Vancestad, CA 56059",Howellmouth,North Dakota,80059,118.42026466930018,Pending,Pending,0.012999961082679002,6.017283197578297,
674,674,Angie Morgan,christopher25@example.com,561-820-6600,1,Laptop,Electronics,799.99,1,2025-10-12,"60561 Natasha Ridges
East Ambermouth, NV 88033",Payneside,Arizona,90416,767.4770187046025,Paid,Shipped,0.040641734640929884,45.82287289429645,might
675,675,Wanda Lane,rmitchell@example.org,(888)699-8985x4958,3,T-shirt,Apparel,19.99,1,2025-05-14,"2282 Roberts Row
Brooksville, MD 47720",Paynehaven,Georgia,65054,19.73697202204001,Pending,Pending,0.012657727761880311,1.1788586205524063,ball
676,676,Brian Santana,dustinbonilla@example.net,234-761-4979x27339,4,Headphones,Electronics,59.99,2,2025-08-08,"344 Hatfield Union
Allisonborough, GU 28664",Staceyborough,Vermont,94110,100.80735396976938,Pending,Shipped,0.15979868336581618,9.335117541342752,
677,677,Kathleen Smith,nathan49@example.com,4065808066,1,Laptop,Electronics,799.99,4,2025-08-08,"808 Wagner Island
Stephanieview, IL 83853",Lake Tammyborough,Louisiana,47942,2663.7953680359815,Failed,Pending,0.16755354190802962,238.31873549740354,
678,678,Donald Scott,lmendez@example.net,+1-884-917-8404x470,4,Headphones,Electronics,59.99,1,2025-08-25,"846 Taylor Tunnel Apt. 040
Danielton, OH 69541",Jasonborough,Pennsylvania,85253,48.55930806714369,Paid,Cancelled,0.1905432894291767,4.196202799678938,consider
679,679,Jamie Christian,wjohnson@example.com,001-809-691-9907x5103,2,Smartphone,Electronics,499.99,1,2025-10-15,"27194 Jeremiah Key Apt. 667
Sheilabury, NC 09512",South Traceyland,Massachusetts,23982,440.4195325721537,Paid,Cancelled,0.11914331772204712,23.210122143769723,
680,680,Ariel Brown,ambernelson@example.org,001-493-761-7883x258,1,Laptop,Electronics,799.99,1,2025-04-28,"261 Tommy Flats
Manningshire, RI 56980",New Mary,Tennessee,26140,762.5361933601337,Paid,Pending,0.04681784352287697,74.01647731900243,control
681,681,Jasmine Johns,garciaashley@example.org,001-831-601-7771x53607,4,Headphones,Electronics,59.99,5,2025-06-26,"Unit 7260 Box 5019
DPO AA 61692",Williamsland,Texas,30720,272.2592594334328,Failed,Pending,0.0923178548643681,25.976805439379177,
682,682,Colleen Frank,billy25@example.net,688-578-1186,2,Smartphone,Electronics,499.99,2,2025-01-21,"04497 Martin Mountains
Lake Nicholas, GA 43512",West Jeremiahfort,Oregon,86162,767.1728071266274,Paid,Cancelled,0.23281184911035474,74.69211595260332,
683,683,Melissa Mitchell,bflores@example.org,001-491-708-1173x9924,4,Headphones,Electronics,59.99,1,2025-02-06,"59593 Cole Camp Suite 473
Contrerastown, FM 82237",South Richard,Wisconsin,97652,42.23419829285125,Paid,Pending,0.2959793583455368,4.071125212094159,
684,684,Aaron Snow,mwatson@example.net,399.433.4658x4134,3,T-shirt,Apparel,19.99,2,2025-10-07,"28568 James Stream
Stephaniemouth, ND 66622",West Carlchester,Tennessee,56767,39.498835868883255,Failed,Shipped,0.012035120838337809,2.203707518273702,
685,685,Steven Bender,desiree32@example.com,(743)751-9927,2,Smartphone,Electronics,499.99,4,2025-09-04,"PSC 0103, Box 3539
APO AE 73210",Crawfordfort,Washington,81403,1421.5840551496472,Pending,Cancelled,0.2891937563003024,86.36033847641869,
686,686,Keith Reyes,orichardson@example.com,8268405462,3,T-shirt,Apparel,19.99,1,2025-08-14,"852 Powers Center
West Stephaniechester, WA 32766",Cunninghammouth,Idaho,15842,16.37850959643923,Failed,Pending,0.18066485260434056,1.3648567462160903,
687,687,Jesse Johnson,russellhartman@example.com,+1-759-837-8777x14421,3,T-shirt,Apparel,19.99,2,2025-04-05,"431 Dorsey Roads Apt. 400
New Dennisville, NJ 23541",North John,Maine,75466,30.636609490138113,Paid,Cancelled,0.23370161355332372,2.3455088152298114,water
688,688,Heather Le,sarah13@example.net,+1-471-763-8583x156,3,T-shirt,Apparel,19.99,1,2025-07-15,"5258 Lin Light Suite 347
Cameronview, UT 64070",Schmidtbury,Idaho,03122,16.61324680518198,Pending,Cancelled,0.1689221208013015,1.6121707280711854,traditional
689,689,Richard Banks,xpatrick@example.net,+1-927-941-8377,4,Headphones,Electronics,59.99,2,2025-06-05,"6141 Jacob Dam Suite 585
West Megantown, WA 07577",Amberborough,Nevada,31118,114.40776217303748,Paid,Pending,0.0464430557339767,10.65449900786719,
690,690,Scott Mckenzie,robertharris@example.com,715-896-8072x2432,2,Smartphone,Electronics,499.99,5,2025-09-26,"PSC 1390, Box 2450
APO AE 29178",West Charles,Missouri,30555,2380.6353479231493,Failed,Shipped,0.04772681536704752,167.1970641618021,
691,691,Jack Dawson,wsmith@example.com,001-219-821-6682x4821,2,Smartphone,Electronics,499.99,3,2025-10-22,"Unit 0609 Box 8487
DPO AE 85344",Jeremyburgh,Oregon,11312,1165.3318240438455,Paid,Shipped,0.22309657923568776,58.63637267817266,
692,692,Karen Washington,garymiller@example.com,831.965.9423x253,3,T-shirt,Apparel,19.99,4,2025-02-13,"512 Olivia Extension Apt. 920
Lake Ericastad, MS 73812",Lake Julie,California,79654,63.43617075198319,Paid,Shipped,0.20665119119580794,4.877111605016327,
693,693,Ryan Phillips,courtney28@example.com,581.395.9463x78427,3,T-shirt,Apparel,19.99,2,2025-01-30,"51234 Diaz Stream
South Jessica, WI 70134",Lake Michaelstad,Florida,01624,31.705333606567752,Paid,Cancelled,0.2069701449082603,1.7019974201468637,
694,694,April Olsen,ayaladenise@example.net,+1-419-774-4764x247,4,Headphones,Electronics,59.99,3,2025-05-01,"Unit 2084 Box 8322
DPO AA 80667",East Williamfort,Alaska,38238,146.78364459069036,Pending,Shipped,0.1843993743918967,12.996166218161397,
695,695,Casey Rodriguez,jeremyromero@example.net,482.951.5208x66093,3,T-shirt,Apparel,19.99,3,2025-09-09,"44266 Nguyen Summit Suite 811
Lake Brendaside, TN 10634",East Angelaport,Arizona,70335,59.480292650470396,Failed,Shipped,0.008165872094874183,5.340217405464933,difficult
696,696,Jack Hawkins,pcalderon@example.com,001-667-860-4212,3,T-shirt,Apparel,19.99,1,2025-10-05,"Unit 6160 Box 0386
DPO AA 32450",East Crystalhaven,Wyoming,05194,14.79063171270157,Paid,Pending,0.2600984635967199,1.2780339535149445,
697,697,April Jones,april28@example.com,266.442.6600,3,T-shirt,Apparel,19.99,4,2025-09-18,"481 Moran Trafficway Suite 245
North Cynthia, ME 75577",Jonathanberg,South Carolina,25227,74.81920988058658,Paid,Shipped,0.06429202250391969,5.957319458793172,perform
698,698,Maria Sullivan,rgriffin@example.org,325.666.3096x51888,3,T-shirt,Apparel,19.99,1,2025-06-27,"78227 Rogers Avenue Suite 174
East Paul, AL 87320",Gordonland,Oregon,63765,14.627539148697752,Pending,Pending,0.2682571711506877,0.84138329865608,born
699,699,Natasha Jones,kimberly95@example.org,270-568-3411x2847,4,Headphones,Electronics,59.99,3,2025-07-24,"640 Stephen Trace Suite 668
Fisherchester, GA 34616",Bradshawside,Alaska,91198,166.61744020419664,Pending,Pending,0.0741932532966791,15.786548935574654,
700,700,Breanna Thompson,michael62@example.org,9879650816,3,T-shirt,Apparel,19.99,5,2025-10-10,"00432 Jamie Fork Apt. 829
Burchland, MS 17035",Millerside,Minnesota,80363,82.74647545406454,Failed,Pending,0.1721213061124107,4.79655032762417,
701,701,Ricky James,moramichelle@example.org,+1-655-242-7429x4169,4,Headphones,Electronics,59.99,5,2025-05-04,"81391 Roy Stravenue
Benderton, WI 24672",Smithshire,Kentucky,47303,275.793249076039,Failed,Pending,0.08053592573415898,14.937875895777527,skill
702,702,Kyle Castro,suttonamber@example.org,7358729513,1,Laptop,Electronics,799.99,5,2025-05-24,"84031 Raymond Tunnel
Port Brooke, PW 56713",Brownhaven,Louisiana,35566,3643.7723605438023,Paid,Pending,0.08904552293308605,287.21876893764295,again
703,703,Debra Pennington,connieroberts@example.net,535.965.4486,1,Laptop,Electronics,799.99,5,2025-07-13,"4995 Christopher Union Suite 268
North Samuel, CA 78315",Davidmouth,New Jersey,39682,3905.2127344915857,Failed,Cancelled,0.02368461243475892,322.7905935331322,
704,704,Brian Allen,rioswilliam@example.net,001-518-878-7569x900,3,T-shirt,Apparel,19.99,1,2025-01-06,"Unit 3654 Box 9552
DPO AP 70222",Garciaside,New Hampshire,54025,18.799846689719214,Pending,Shipped,0.05953743423115488,1.8164351668911032,traditional
705,705,Angela Craig,andrewknox@example.com,(641)262-7308x71919,4,Headphones,Electronics,59.99,4,2025-02-19,"4513 Roberts Cliffs Suite 493
New Susanport, MI 17041",Natalieburgh,Rhode Island,55572,220.0172939339477,Failed,Pending,0.0831084600185543,21.386508093407926,
